reference,candidate,candidate_grid,candidate_mean_particle_count,relL2_temperature,relL2_velocity,relL2_heat_flux,relL2_stress,relL2_R,relL2_Delta,reference_f_active_domain,candidate_f_active_domain,relative_change_f_active_domain,reference_f_AF_domain,candidate_f_AF_domain,relative_change_f_AF_domain,reference_f_AF_active,candidate_f_AF_active,relative_change_f_AF_active,reference_mean_IAF_AF,candidate_mean_IAF_AF,relative_change_mean_IAF_AF,reference_PDelta_over_PR,candidate_PDelta_over_PR,relative_change_PDelta_over_PR,reference_mean_chiDelta,candidate_mean_chiDelta,relative_change_mean_chiDelta
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run1_vhs_8seed/array_62559250/vhs081_Kn005_U100_N160_ppc128_8seed_mean.csv,/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N120_ppc128/vhs081_Kn005_U100_N120_ppc128_8seed_mean.csv,120x120,127.98894097222222,0.0004425564149215529,0.00892104313309014,0.12543795299716926,0.02966242403921428,0.1696370628094875,0.7629934109305614,0.274296875,0.2794921875,0.01894047279977212,0.04765625,0.0473046875,0.007377049180327858,0.17373967530618056,0.1692522711390636,0.025828321361881387,0.3270551309873688,0.3356688104363848,0.026337087031814966,0.04192090212584869,0.048546527699575036,0.15805064389682935,0.07688412797604309,0.08447529979391853,0.09873522686295971
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run1_vhs_8seed/array_62559250/vhs081_Kn005_U100_N160_ppc128_8seed_mean.csv,/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N160_ppc256/vhs081_Kn005_U100_N160_ppc256_8seed_mean.csv,160x160,256.0315625,0.00041878278644580234,0.007619130884706204,0.12265385620238924,0.02731208475783937,0.16538776283153442,0.7450657756905373,0.274296875,0.2707421875,0.012959270863001946,0.04765625,0.0400390625,0.15983606557377045,0.17373967530618056,0.14788630789207907,0.1488052016244432,0.3270551309873688,0.3419218789011998,0.045456397118579794,0.04192090212584869,0.041806251701842115,0.0027349226326854165,0.07688412797604309,0.050376265096553026,0.34477679044171317
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run1_vhs_8seed/array_62559250/vhs081_Kn005_U100_N160_ppc128_8seed_mean.csv,/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N160_ppc64/vhs081_Kn005_U100_N160_ppc64_8seed_mean.csv,160x160,63.988730468750006,0.000592225810625724,0.010958576865214469,0.1745157786623643,0.03840753283698896,0.23307110192155625,1.0493604920742672,0.274296875,0.2708984375,0.012389632583309664,0.04765625,0.05375,0.12786885245901644,0.17373967530618056,0.1984138428262437,0.14201803633269122,0.3270551309873688,0.30759832293848716,0.05949091209834317,0.04192090212584869,0.048007508512344324,0.14519263846525374,0.07688412797604309,0.1201169405220041,0.5623112817177591
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run1_vhs_8seed/array_62559250/vhs081_Kn005_U100_N160_ppc128_8seed_mean.csv,/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N200_ppc128/vhs081_Kn005_U100_N200_ppc128_8seed_mean.csv,200x200,127.992128125,0.0004202007069641653,0.007654295935531749,0.12090792385725271,0.02701249899563324,0.1628051909202774,0.7288062541255983,0.274296875,0.272734375,0.005696382796924034,0.04765625,0.0434765625,0.08770491803278677,0.17373967530618056,0.15940991120022915,0.08247836356720557,0.3270551309873688,0.33486453916237113,0.02387795645164153,0.04192090212584869,0.03811047379249909,0.09089566636496742,0.07688412797604309,0.052050362231486916,0.32300250257496993
