source,source_grid,nsamples,mean_particle_count,active_count,af_count,f_active_domain,f_AF_domain,f_AF_active,mean_IAF_AF,PDelta_over_PR,mean_chiDelta
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N120_ppc128/vhs081_Kn005_U100_N120_ppc128_8seed_mean.csv,120x120,8501,127.98894097222222,7155,1211,0.2794921875,0.0473046875,0.1692522711390636,0.3356688104363848,0.048546527699575036,0.08447529979391853
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N200_ppc128/vhs081_Kn005_U100_N200_ppc128_8seed_mean.csv,200x200,8501,127.992128125,6982,1113,0.272734375,0.0434765625,0.15940991120022915,0.33486453916237113,0.03811047379249909,0.052050362231486916
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N160_ppc64/vhs081_Kn005_U100_N160_ppc64_8seed_mean.csv,160x160,8501,63.988730468750006,6935,1376,0.2708984375,0.05375,0.1984138428262437,0.30759832293848716,0.048007508512344324,0.1201169405220041
/project/pi_roohie_umass_edu/CavityColdToHotIdentify/JFM_Five_Run_Campaign_20260802/results/run3_dsmc_sensitivity/array_62559252/vhs081_Kn005_U100_N160_ppc256/vhs081_Kn005_U100_N160_ppc256_8seed_mean.csv,160x160,8501,256.0315625,6931,1025,0.2707421875,0.0400390625,0.14788630789207907,0.3419218789011998,0.041806251701842115,0.050376265096553026
